 -region,            1   0.0000000000000000     
 --left(r,z),           20
   1.8999999999999999       -1.8250000000000000     
  0.56493099999999996       -1.8250000000000000     
  0.56493099999999996       -1.7280819999999999     
  0.78349999999999997       -1.7280819999999999     
  0.78349999999999997       -1.7155819999999999     
  0.58259000000000005       -1.5469999999999999     
  0.41649999999999998       -1.5469999999999999     
  0.28000000000000003       -1.6835000000000000     
  0.28000000000000003       -1.2290890000000001     
  0.19524400000000000       -1.0834999999999999     
  0.19524400000000000        1.0834999999999999     
  0.28000000000000003        1.2290890000000001     
  0.28000000000000003        1.6835000000000000     
  0.41649999999999998        1.5469999999999999     
  0.58259000000000005        1.5469999999999999     
  0.78349999999999997        1.7155819999999999     
  0.78349999999999997        1.7280819999999999     
  0.56493099999999996        1.7280819999999999     
  0.56493099999999996        1.8250000000000000     
   1.8999999999999999        1.8250000000000000     
 --right(r,z),           19
   1.8999999999999999       -1.8250000000000000     
   1.8999999999999999       -1.1950000000000001     
   1.0399309999999999       -1.1950000000000001     
   1.0399309999999999       -1.0329999999999999     
   1.4079310000000000       -1.0329999999999999     
   1.4079310000000000      -0.82250000000000001     
   1.5551040000000000      -0.82250000000000001     
   1.5551040000000000      -0.40500000000000003     
   1.8999999999999999      -0.40500000000000003     
   1.8999999999999999       0.40500000000000003     
   1.8999999999999999       0.40500000000000003     
   1.5551040000000000       0.40500000000000003     
   1.5551040000000000       0.82250000000000001     
   1.4079310000000000       0.82250000000000001     
   1.4079310000000000        1.0329999999999999     
   1.0399309999999999        1.0329999999999999     
   1.0399309999999999        1.1950000000000001     
   1.8999999999999999        1.1950000000000001     
   1.8999999999999999        1.8250000000000000     
 --midplane,            3
 ---inner(r,phi)
  0.195243999       0.00000000    
  0.195243999       6.28318548    
  0.195243999       6.28318501    
 ---outer(r,phi)
   1.89999998       0.00000000    
   1.89999998       6.28318548    
   1.89999998       6.28318501    
